title,authors,average_rating,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher,ratings_per_page,page_group,cluster,nome_cluster
Regeneration Through Violence: The Mythology of the American Frontier  1600–1860,Richard Slotkin,4.3,eng,670,163,16,2000-04-15,University of Oklahoma Press,0.24328358208955222,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,eng,543,54,2,2006-05-02,DAW Hardcover,0.09944751381215469,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Regeneration Trilogy (Regeneration  #1-3),Pat Barker,4.38,eng,592,1588,95,1996-01-01,Viking Books,2.6824324324324325,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Sparrow (The Sparrow  #1),Mary Doria Russell,4.16,eng,506,664,103,1997-11-01,Black Swan,1.3122529644268774,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Age of Bronze (Pirates of the Caribbean: Jack Sparrow  #5),Rob Kidd/Walt Disney Company,4.05,eng,144,548,14,2006-12-01,Disney Press,3.8055555555555554,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Sword of Cortés (Pirates of the Caribbean: Jack Sparrow  #4),Rob Kidd/Jean-Paul Orpinas/Walt Disney Company,3.98,eng,122,644,14,2006-10-01,Disney Press,5.278688524590164,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Pirate Chase (Pirates of the Caribbean: Jack Sparrow  #3),Rob Kidd/Walt Disney Company,3.89,eng,119,730,20,2006-08-01,Disney Press,6.1344537815126055,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Siren Song (Pirates of the Caribbean: Jack Sparrow  #2),Rob Kidd/Jean-Paul Orpinas,3.86,eng,123,859,27,2006-06-01,Disney Press,6.983739837398374,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Coming Storm (Pirates of the Caribbean: Jack Sparrow  #1),Rob Kidd/Jean-Paul Orpinas,3.83,eng,135,1414,82,2006-06-01,Disney Press,10.474074074074075,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Woman in White,Wilkie Collins/Matthew Sweet,4.0,eng,672,108060,5168,2003-02-27,Penguin Classics,160.80357142857142,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Woman in White,Wilkie Collins,4.0,eng,504,136,28,2005-04-15,Dover Publications,0.2698412698412698,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Woman in White,Wilkie Collins/Maria K. Bachman/Don Richard Cox,4.0,eng,696,122,15,2006-04-20,Broadview Press Inc,0.1752873563218391,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Woman in White,Wilkie Collins/Camille Cauti,4.0,eng,635,624,136,2005-04-25,Barnes  Noble Classics,0.9826771653543307,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,eng,1200,682,43,2002-09-16,Not Avail,0.5683333333333334,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States,National Commission on Terrorist Attacks Upon The United States,3.6,eng,624,146,16,2004-10-17,W. W. Norton  Company,0.23397435897435898,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,eng,366,2530894,32871,2002-08-15,Houghton Mifflin,6915.0109289617485,301-500,2,"Cluster 2: Classificação Baixa, Poucas Páginas"
The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,4.27,eng,411,121,16,2003-04-07,HarperCollins,0.2944038929440389,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Poems From The Hobbit,J.R.R. Tolkien,4.3,eng,57,169,5,1999-12-13,Houghton Mifflin Harcourt,2.9649122807017543,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Hobbit: Or There and Back Again,J.R.R. Tolkien,4.27,eng,481,276,43,2003-09-01,Large Print Press,0.5738045738045738,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Hobbit,J.R.R. Tolkien,4.27,eng,277,3213,329,2007-09-17,HarperCollins,11.59927797833935,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Ruthless Rhymes for Heartless Homes and More Ruthless Rhymes,Harry Graham/Frank J. Moore/D. Streamer,3.86,eng,64,44,10,2013-06-19,Dover Publications,0.6875,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,4.46,eng,200,5149,210,2004-04-01,City Lights Publishers,25.745,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Twenty Love Poems and a Song of Despair,Pablo Neruda/W.S. Merwin/Cristina García,4.3,eng,70,37942,1105,2006-12-26,Penguin Classics,542.0285714285715,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Veinte poemas de amor y una canción desesperada; Cien sonetos de amor,Pablo Neruda,4.3,eng,160,1120,54,2002-01-22,Plaza y Janes,7.0,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Love,Pablo Neruda,4.46,eng,43,1333,68,1995-06-16,Miramax Books,31.0,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Anil's Ghost,Michael Ondaatje,3.57,eng,311,13022,1013,2001-04-24,Vintage,41.87138263665595,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Waiting for My Cats to Die: A Memoir,Stacy Horn,3.67,eng,320,177,28,2002-01-17,St. Martin's Griffin,0.553125,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Narcissus and Goldmund,Hermann Hesse/Leila Vennewitz,4.2,eng,288,175,9,1993-06-01,Peter Owen Ltd,0.6076388888888888,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Edward Lear's Book of Nonsense: With Lear's Original Illustrations,Edward Lear/Simcha Shtull,3.65,eng,46,71,8,1995-11-01,Maxima New Media,1.5434782608695652,0-100,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Sparrow Falls (Courtney #3),Wilbur Smith,4.19,eng,640,5019,91,2007-01-02,St. Martin's Paperbacks,7.8421875,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Providence of a Sparrow: Lessons from a Life Gone to the Birds,Chris Chester,4.33,eng,304,228,44,2004-04-13,Anchor,0.75,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Sparrow Hawk Red,Ben Mikaelsen,3.79,eng,185,1,0,1995-04-01,Little  Brown Books for Young Readers,0.005405405405405406,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Fall of a Sparrow,Robert Hellenga,3.69,eng,464,824,89,1999-07-06,Scribner,1.7758620689655173,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,3.83,eng,251,78,9,2006-08-01,Bethany House Publishers,0.3107569721115538,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Journey of the Sparrows,Fran Leeper Buss/Daisy Cubias,3.69,eng,160,205,25,2002-12-30,Puffin Books,1.28125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Aleutian Sparrow,Karen Hesse/Evon Zerbetz/Kim McGillivray,3.78,eng,160,710,146,2005-06-01,Margaret K. McElderry Books,4.4375,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
An Episode of Sparrows,Rumer Godden,4.21,eng,247,900,126,2004-10-31,The New York Review Children's Collection,3.6437246963562755,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Li Po and Tu Fu: Poems,Li Bai/Du Fu/Arthur Cooper/Shui Chien-Tung,4.14,eng,256,389,28,1973-04-26,Penguin Classics,1.51953125,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
混血王子的背叛 (哈利波特  #6),J.K. Rowling/J.K.羅琳/皇冠編譯組/張定綺/彭倩文/趙丕慧/林靜華,4.57,zho,735,75,0,2005-10-01,皇冠文化出版有限公司,0.10204081632653061,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
火盃的考驗 (哈利波特  #4),J.K. Rowling/J.K.羅琳/彭倩文,4.56,zho,768,91,2,2001-12-08,皇冠文化出版有限公司,0.11848958333333333,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Five T'ang Poets,Wang Wei/Li Bai/Li Ho/Li Shang-yin/David        Young,4.3,eng,184,169,21,1990-10-08,Oberlin College Press,0.9184782608695652,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The End of Obscenity: The Trials of Lady Chatterley  Tropic of Cancer  and Fanny Hill,Charles Rembar,3.88,eng,528,11,0,1986-12-01,HarperCollins Publishers,0.020833333333333332,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Juniper,Monica Furlong,4.16,eng,198,112,7,2004-02-24,Random House Children's Books,0.5656565656565656,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,3.2,eng,194,30,3,1998-10-01,North Star Publications (MA),0.15463917525773196,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Road Back,Erich Maria Remarque,4.32,eng,352,3146,99,2001-12-01,Simon Publications,8.9375,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Robinson Crusoe,Daniel Defoe/L.J. Swingle,3.67,eng,312,350,49,2003-04-01,Barnes & Noble Classics,1.1217948717948718,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,eng,272,1130,110,1995-10-01,Scribner,4.154411764705882,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,4.2,eng,272,167,7,2003-09-15,University of Chicago Press,0.6139705882352942,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Transform Your Life: A step-by-step programme for change,Diana Cooper,4.0,eng,176,6,0,1998-10-29,Little  Brown Book Group,0.03409090909090909,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Short History of Byzantium,John Julius Norwich,4.09,eng,496,1772,142,1998-12-29,Vintage,3.5725806451612905,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Middle Sea: A History of the Mediterranean,John Julius Norwich,3.85,eng,588,662,53,2006-10-31,Chatto & Windus,1.1258503401360545,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
A History of Venice,John Julius Norwich,4.2,eng,673,1422,93,1989-06-18,Vintage,2.112927191679049,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,4.34,eng,816,268,16,2004-09-01,Penguin Global,0.3284313725490196,701-1000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Siddhartha,Hermann Hesse/Susan Bernofsky/Tom Robbins,4.02,eng,129,888,60,2006-07-18,Modern Library,6.883720930232558,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Siddhartha,Hermann Hesse/Joachim Neugroschel/Ralph Freedman,4.02,eng,132,1104,114,2002-12-31,Penguin Books,8.363636363636363,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Siddhartha,Hermann Hesse,4.02,fre,160,590,29,1975-10-31,Le Livre de Poche,3.6875,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Moonstone,Wilkie Collins/Carolyn G. Heilbrun,3.91,eng,528,59709,2819,2001-09-11,Modern Library,113.08522727272727,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Moonstone,Wilkie Collins,3.91,eng,464,349,44,1998-10-24,Penguin Books,0.7521551724137931,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Moonstone,Wilkie Collins/P.D. James,3.91,eng,576,74,6,1999-06-10,Oxford University Press  USA,0.1284722222222222,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Ride of the Second Horseman: The Birth and Death of War,Robert L. O'Connell,4.29,eng,320,13,0,1997-10-19,Oxford University Press  USA,0.040625,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Beloved,Toni Morrison,3.83,eng,324,282045,9004,2004-06-08,Vintage,870.5092592592592,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Cry  the Beloved Country,Alan Paton,3.9,eng,316,54558,2937,2003-11-25,Scribner,172.65189873417722,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,4.28,eng,160,7551,498,2002-10-01,Crossroad,47.19375,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Come Away My Beloved,Frances J. Roberts,4.58,eng,192,8,0,2005-10-01,Barbour Books,0.041666666666666664,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Israel  My Beloved,Kay Arthur,4.16,eng,448,681,83,2001-03-15,Harvest House Publishers,1.5200892857142858,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Beloved Bride: The Letters of Stonewall Jackson to His Wife,Bill Potter/Stephen Lang,4.1,eng,156,137,18,2003-04-10,Vision Forum,0.8782051282051282,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,3.95,eng,272,18,2,1997-06-30,TarcherPerigee,0.0661764705882353,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Reservation Blues,Sherman Alexie,3.98,eng,306,11163,772,2005-02-07,Grove Press,36.48039215686274,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,4.44,eng,1040,4589,252,1999-09-28,Everyman's Library,4.4125,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Music & Silence,Rose Tremain,3.95,eng,485,2923,214,2001-05-01,Washington Square Press,6.02680412371134,301-500,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Periodic Table,Primo Levi,4.21,eng,194,101,10,2009-01-01,Penguin Group(CA),0.520618556701031,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Survival in Auschwitz,Primo Levi/Stuart J. Woolf/Philip Roth,4.32,eng,187,29099,900,1995-09-01,Simon  Schuster,155.6096256684492,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Reawakening,Primo Levi/Stuart J. Woolf,4.29,eng,230,1269,67,1995-12-01,Touchstone,5.517391304347826,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Drowned and the Saved,Primo Levi,4.4,eng,170,3542,169,1989-02-01,Abacus,20.83529411764706,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Monkey's Wrench,Primo Levi/William Weaver/Ruth Feldman/Ruth Tenzer Feldman,3.92,eng,192,601,34,1995-07-01,Penguin,3.1302083333333335,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Primo Levi: A Life,Ian Thomson,4.11,eng,640,104,5,2004-12-01,Picador,0.1625,501-700,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
Wuthering Heights,Emily Brontë,3.85,eng,279,2155,182,2007-01-13,Penguin Books,7.724014336917563,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Disgrace,J.M. Coetzee,3.84,eng,220,61545,3916,2005-08-30,Penguin Books,279.75,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Waiting for the Barbarians,J.M. Coetzee,3.94,eng,152,18097,1029,1999-10-01,Penguin Books,119.0592105263158,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,3.69,eng,136,1930,139,2001-05-06,Princeton University Press,14.191176470588236,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Boyhood: Scenes from Provincial Life,J.M. Coetzee,3.79,eng,166,3162,183,1998-09-01,Penguin Books,19.048192771084338,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Youth,J.M. Coetzee,3.79,eng,176,4931,261,2003-10-07,Penguin Books,28.017045454545453,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Age of Iron,J.M. Coetzee,3.84,eng,198,2976,207,1998-09-01,Penguin Books,15.030303030303031,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Wife (Kristin Lavransdatter  #2),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.15,eng,402,2116,164,1999-11-01,Penguin Classics,5.263681592039801,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,4.28,eng,1144,7210,926,2005-09-27,Penguin Books,6.3024475524475525,1001-2000,1,"Cluster 1: Classificação Elevada, Muitas Páginas"
The Axe (The Master of Hestviken  #1),Sigrid Undset/Arthur G. Chater,4.21,eng,304,496,51,1994-11-29,Vintage,1.631578947368421,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Cross (Kristin Lavransdatter  #3),Sigrid Undset/Tiina Nunnally/Sherrill Harbison,4.29,eng,366,1803,146,2000-04-01,Penguin Classics,4.926229508196721,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Wreath (Kristin Lavransdatter  #1),Sigrid Undset/Tiina Nunnally,4.02,eng,305,3831,473,1997-12-01,Penguin Classics,12.560655737704918,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Mistress of Husaby (Kristin Lavransdatter  #2),Sigrid Undset,4.15,eng,384,167,30,1987-05-12,Vintage,0.4348958333333333,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Jenny,Sigrid Undset/Tiina Nunnally,3.79,eng,330,549,42,1998-06-01,Steerforth,1.6636363636363636,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Unknown Sigrid Undset: Jenny and Other Works,Sigrid Undset/Tim Page/Tiina Nunnally/Naomi Walford,4.19,eng,406,48,9,2001-12-31,Steerforth Press,0.11822660098522167,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
Gunnar's Daughter,Sigrid Undset/Sherrill Harbison/Arthur G. Chater,4.18,eng,161,848,79,1998-04-01,Penguin Classics,5.267080745341615,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Snake Pit (The Master of Hestviken  #2),Sigrid Undset/Arthur G. Chater,4.23,eng,240,349,18,1994-11-29,Vintage,1.4541666666666666,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Son Avenger (The Master of Hestviken  #4),Sigrid Undset,4.4,eng,288,275,19,1995-06-24,Vintage,0.9548611111111112,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
An Imaginary Life,David Malouf,3.88,eng,156,1552,144,1999-02-05,Vintage,9.948717948717949,101-300,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
The Great World,David Malouf,3.88,eng,336,539,33,1999-05-20,Vintage,1.6041666666666667,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
A Very Long Engagement,Sébastien Japrisot,3.91,eng,320,79,16,2005-01-06,Vintage,0.246875,301-500,0,"Cluster 0: Classificação Moderada, Páginas Moderadas"
